0.1	0.99	1.0219965
0.189	1.0070780035	0.995729853345
0.27080780035	1.04804529404	0.971077115583
0.348531549719	1.11076127262	0.948016677318
0.42475452201	1.1939383566	0.926604426011
0.501672905469	1.296994445	0.906963193129
0.581205059422	1.41994292548	0.889281154484
0.665078846027	1.5633123658	0.873816806218
0.754902198004	1.7280897483	0.860909371838
0.852220953033	1.91568244248	0.850994306385
0.958567101978	2.12789513312	0.844624135402
1.07549990509	2.36691868124	0.842495312421
1.20464178271	2.63532843157	0.845482170609
1.34771044759	2.93608981492	0.854679428518
1.50654838433	3.27256923815	0.871455117345
1.68315046971	3.64854820039	0.897516248349
1.87969024278	4.06823830095	0.934990046178
2.09854504859	4.53629426925	0.986524140042
2.34231997066	5.05782128667	1.05540972
2.61387010226	5.63837159295	1.14573230085
2.91632025133	6.28392355159	1.26255532971
3.25308058136	7.00083382968	1.41214231418
3.62785590619	7.79574992676	1.60222324451
4.04464530824	8.67546573062	1.84231052472
4.50772735048	9.64669683342	2.14406792067
5.02162429878	10.7157447871	2.52173242081
5.59103634761	11.8880102149	2.99258226117
6.22073373434	13.1673039282	3.57743306439
6.91539075373	14.554893749	4.30112584192
7.67934105326	16.0482145638	5.19294259226
8.51622840431	17.6391641407	6.28684394263
9.42852197795	19.311914463	7.62136532152
10.4168612265	21.0401993678	9.2389316079
11.4791950406	22.7841118331	11.1842576718
12.6096867198	24.4865825742	13.5014061553
13.7973763053	26.069944011	16.2290050041
15.0246330758	27.4333330454	19.3931457185
16.2655030728	28.4521479901	22.9976881527
17.4841675645	28.9812776974	27.0122248153
18.6338785778	28.8641691889	31.3589439344
19.6569076389	27.9496259628	35.9011151388
20.4861794713	26.1170147979	40.437664559
21.049263004	23.3078423663	44.7095705692
21.2751209402	19.5575224867	48.4232953624
21.1033610948	15.0168664735	51.292732637
20.4947116327	9.95114833151	53.0938190146
19.4403553026	4.70873100351	53.7172660162
17.9671928727	-0.337884194188	53.2000205689
16.136685166	-4.86224165181	51.7204677154
14.0367924842	-8.64131643044	49.5564782141
11.7689815928	-11.58074138	47.0218432849
9.43400929548	-13.703611201	44.4048354032
7.12024724584	-15.1142087858	41.9277584885
4.89680164267	-15.9547575381	39.7333761348
2.8116457246	-16.369770118	37.892414164
0.893504140333	-16.4842120568	36.4215635366
-0.844267479376	-16.3946169551	35.3029133199
-2.39930242695	-16.1690146633	34.499799041
-3.77627365058	-15.8513746805	33.9676329618
-4.98378375358	-15.4675067826	33.660307476
-6.03215605649	-15.0307342304	33.5334541657
-6.93201387388	-14.5466402975	33.5457942883
-7.69347651624	-14.0167386651	33.6595030783
-8.32580273113	-13.4411587382	33.8401786287
-8.83733833183	-12.820505399	34.056745426
-9.23565503855	-12.1570452598	34.2814434635
-9.52779406067	-11.4553423575	34.4899401294
-9.72054889035	-10.7224408037	34.6615348549
-9.82073808169	-9.96767864327	34.7793918209
-9.83543213785	-9.20221554258	34.8307250534
-9.77211047832	-8.43836206	34.8068672811
-9.63873563649	-7.68880384858	34.7031741938
-9.4437424577	-6.96581457031	34.5187440146
-9.19594966896	-6.28054302839	34.2559626998
-8.9044090049	-5.64244241692	33.9199117504
-8.57821234611	-5.05888483776	33.5176938547
-8.22627959527	-4.53497649392	33.0577388434
-7.85714928514	-4.07356299053	32.5491487944
-7.47879065568	-3.67539394865	32.0011289214
-7.09845098497	-3.33940395326	31.4225338323
-6.7225462818	-3.0630630272	30.8215408078
-6.35659795634	-2.84275301027	30.2054461441
-6.00521346173	-2.67413413564	29.5805692752
-5.67210552913	-2.5524762354	28.9522429557
-5.36014259975	-2.47293924771	28.3248657817
-5.07142226455	-2.43079658607	27.7019946814
-4.8073596967	-2.42160172829	27.0864584425
-4.56878389986	-2.44130293965	26.4804777014
-4.35603580384	-2.48631360039	25.8857812167
-4.16906358349	-2.55354659155	25.3037121423
-4.0075118843	-2.64042108082	24.7353211205
-3.87080280395	-2.74484926409	24.1814452948
-3.75820744996	-2.86520949405	23.6427738511
-3.66890765437	-3.00031099684	23.1199015892
-3.60204798862	-3.14935419101	22.6133724536
-3.55677860886	-3.31188955829	22.1237150596
-3.5322897038	-3.48777710847	21.6514721583
-3.52783844427	-3.67714773268	21.1972257875
-3.54276937311	-3.8803671393	20.7616196071
-3.57652914973	-4.09800259157	20.3453796708
-3.62867649391	-4.33079229303	19.9493346522
-3.69888807382	-4.57961697118	19.574436339
-3.78696096356	-4.84547297088	19.2217810278
-3.89281216429	-5.12944596694	18.8926322977
-4.01647554456	-5.43268422504	18.5884454909
-4.1580964126	-5.75637016801	18.3108940829
-4.31792378815	-6.10168883188	18.0618979592
-4.49630029252	-6.46979161567	17.8436534142
-4.69364942483	-6.86175354076	17.6586644369
-4.91045983643	-7.27852204253	17.509774512
-5.14726605704	-7.72085513144	17.4001977274
-5.40462496448	-8.18924660462	17.3335474095
-5.68308712849	-8.68383589811	17.3138597665
-5.98316200545	-9.20430019927	17.3456090867
-6.30527582484	-9.74972666632	17.4337098847
-6.64972090898	-10.3184631359	17.5835000006
-7.01659513167	-10.907946683	17.8006970562
-7.4057302868	-11.51451101	18.0913189216
-7.81660835912	-12.1331760955	18.4615570752
-8.24826513276	-12.7574270615	18.9175902049
-8.69918132563	-13.3789940313	19.4653244823
-9.1671625962	-13.9876509898	20.1100472287
-9.64921143555	-14.5710592792	20.8559829787
-10.1413962199	-15.1146899938	21.7057462309
-10.6387255973	-15.6018683076	22.6596945786
-11.1350398683	-16.0139900644	23.7152004815
-11.6229348879	-16.3309642984	24.8658802629
-12.093737829	-16.5319313518	26.1008445832
-12.5375571813	-16.5962909153	27.404063494
-12.9434305547	-16.5050438864	28.7539665841
-13.2995918878	-16.2424043063	30.1234171887
-13.5938731297	-15.7975744431	31.4801991378
-13.814243261	-15.1665048432	32.7881244542
-13.9494694193	-14.353396635	34.0088030482
-13.9898621408	-13.371666525	35.1040109451
-13.9280425792	-12.2441085221	36.038464686
-13.7596491735	-11.0020666527	36.7826834812
-13.4838909214	-9.68357955108	37.315535086
-13.1038597844	-8.33064716583	37.6260530692
-12.6265385225	-6.9859561972	37.7142025576
-12.06248029	-5.68952910713	37.5904492258
-11.4251851717	-4.47578776847	37.2742102721
